"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa833e4b0c9d6adf6dbe6",61,93,2,0,0,0,19,0,35,0,0,0,14,1,1,0,0,0,0,10,0
"13767.58cfa830e4b0c9d6adf6c0be",3,1,0,0,0,0,39,0,8,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e37",2,4,0,0,0,0,101,0,19,0,0,0,64,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73062",0,12,0,0,0,0,2,0,2,0,0,0,5,2,0,0,1,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7315a",0,39,0,0,0,0,3,0,9,0,0,0,10,0,0,0,0,0,0,2,0
"13767.58cfa830e4b0c9d6adf6bf12",0,20,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d424",4,39,0,0,0,0,15,0,9,0,2,0,118,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c9f7",18,19,3,1,0,0,7,0,9,0,1,0,7,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73132",3,2,0,0,0,0,48,0,8,0,0,0,7,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da46",10,8,1,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c581",176,959,2,1,0,0,100,1,288,3,397,0,179,5,7,1,1,1,0,31,1
"13767.58cfa83ce4b0c9d6adf72e54",2,32,2,0,0,0,36,0,21,0,2,0,770,2,1,1,2,1,0,4,0
"13767.58cfa83ce4b0c9d6adf72e53",43,963,4,0,1,0,411,1,240,3,15,3,1278,45,4,12,7,3,0,45,7
"13767.58cfa83ce4b0c9d6adf731ac",1,4,0,0,0,0,6,0,12,0,0,0,9,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d680",39,55,7,0,7,11,157,60,8,0,3,0,19,2,0,12,3,16,0,48,0
"13767.58cfa830e4b0c9d6adf6c0e4",0,2,0,0,0,0,2,0,4,0,1,0,9,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c9f5",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0e8",0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ff0",5,14,0,0,0,0,60,0,11,0,0,0,12,6,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e0e",0,32,0,0,0,0,4,0,2,0,0,0,10,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d696",26,10,0,0,0,0,1,0,3,0,0,0,8,2,0,1,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf73200",270,405,50,15,3,3,166,1,150,0,14,2,113,4,2,7,1,1,0,4,0
"13767.58cfa832e4b0c9d6adf6d202",2,60,0,0,0,0,19,0,9,1,0,0,104,3,0,2,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d21c",11,263,0,0,0,0,15,0,53,0,1,0,39,1,1,2,1,0,0,46,0
"13767.58cfa830e4b0c9d6adf6c0d8",8,83,0,0,0,0,130,0,18,0,2,0,30,2,0,0,0,0,0,16,0
"13767.58cfa832e4b0c9d6adf6d3f2",0,10,0,0,0,0,5,0,7,0,3,0,7,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bf4c",4,12,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d682",66,161,0,0,0,0,14,0,57,0,1,0,101,0,1,1,0,4,0,16,0
"13767.58cfa832e4b0c9d6adf6d0f8",2,32,2,0,0,0,36,0,21,0,2,0,770,2,1,1,2,1,0,4,0
"13767.58cfa83ce4b0c9d6adf731f4",11,52,1,0,0,0,14,0,15,0,0,0,19,1,0,0,0,0,0,6,0
"13767.58cfa83ce4b0c9d6adf72ecf",0,1,0,0,0,0,2,0,5,0,1,0,7,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6cc55",23,131,7,2,1,3,66,2,161,1,9,1,64,6,1,10,7,9,0,8,0
"13767.58cfa83ce4b0c9d6adf72f53",4,78,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d1f6",5,16,0,0,0,0,47,0,12,0,0,0,19,6,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9de",4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73009",1,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d862",150,158,8,5,0,1,25,3,95,0,20,4,380,24,1,17,6,5,0,10,1
"13767.58cfa83ce4b0c9d6adf72dea",56,301,1,1,0,0,4,0,28,0,2,7,56,0,0,0,1,0,0,0,0
"13767.58cfa83ce4b0c9d6adf7307e",53,847,9,0,0,0,915,3,208,1,9,2,187,23,3,3,2,3,0,131,1
"13767.58cfa832e4b0c9d6adf6d13c",2,24,2,0,2,1,10,3,7,0,37,2,25,13,4,204,1,0,0,1,1
"13767.58cfa83ce4b0c9d6adf73088",11,263,0,0,0,0,15,0,53,0,1,0,39,1,1,2,1,0,0,46,0
"13767.58cfa831e4b0c9d6adf6c322",104,1581,14,1,2,0,42,3,97,0,13,2,332,13,1,9,2,4,0,3,0
"13767.58cfa83ce4b0c9d6adf73086",0,8,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf73068",11,202,2,0,0,0,25,0,40,0,6,1,74,3,0,1,0,5,0,9,0
"13767.58cfa833e4b0c9d6adf6d92f",61,250,1,0,0,0,150,0,79,0,5,0,187,2,2,2,1,0,0,11,0
"13767.58cfa83ce4b0c9d6adf730c3",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e61",32,291,26,1,14,16,154,28,89,0,430,25,287,164,50,2237,38,22,1,9,7
"13767.58cfa832e4b0c9d6adf6d68e",23,12,0,0,0,0,182,0,2,0,0,0,3,2,0,1,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0d2",198,382,28,15,0,4,450,8,133,0,11,3,311,11,3,14,4,7,0,11,0
"13767.58cfa830e4b0c9d6adf6c0de",0,8,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72fe4",3,21,2,0,0,0,10,0,7,0,0,0,33,0,0,0,0,0,0,2,5
"13767.58cfa83ce4b0c9d6adf73020",3,20,0,0,0,0,20,0,7,0,0,0,10,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0e0",11,202,2,0,0,0,25,0,40,0,6,1,74,3,0,1,0,5,0,9,0
"13767.58cfa830e4b0c9d6adf6bf4e",19,34,3,2,0,0,1,0,4,0,0,0,20,1,0,1,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ffe",44,1098,1,0,0,0,56,0,280,3,0,0,105,1,2,0,1,1,0,203,0
"13767.58cfa83ce4b0c9d6adf72e5d",198,382,28,15,0,4,450,8,133,0,11,3,311,11,3,14,4,7,0,11,0
"13767.58cfa83ce4b0c9d6adf73018",7,40,1,0,0,0,35,0,9,0,0,0,0,2,0,1,0,1,0,2,0
"13767.58cfa832e4b0c9d6adf6d294",9,89,6,0,1,0,40,0,28,0,4,0,132,0,0,5,1,1,0,7,16
"13767.58cfa830e4b0c9d6adf6c078",2,16,0,0,0,0,26,0,5,0,0,0,8,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0ee",1,18,0,0,0,0,16,0,3,0,0,0,2,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf72dda",18,29,3,2,0,0,1,0,4,0,0,0,22,1,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73008",39,231,5,1,0,0,32,0,79,0,1,5,141,6,12,5,3,6,1,22,1
"13767.58cfa831e4b0c9d6adf6c4eb",185,963,37,5,1,2,685,3,262,0,34,4,226,34,1,42,11,14,0,36,1
"13767.58cfa832e4b0c9d6adf6d0e5",7,153,0,0,0,0,8,0,38,0,0,0,20,0,0,0,0,0,0,31,0
"13767.58cfa83ce4b0c9d6adf731be",1,24,0,0,0,0,19,0,2,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf73160",1,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,1,0
"13767.58cfa830e4b0c9d6adf6c2c8",0,3,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6cdde",1,3,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c9e0",1,19,0,0,0,0,3,0,8,0,0,0,19,2,0,1,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f8b",9,277,1,0,0,0,26,0,75,0,0,0,288,1,0,3,1,2,0,18,0
"13767.58cfa83ce4b0c9d6adf730d9",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c104",9,277,1,0,0,0,26,0,75,0,0,0,288,1,0,3,1,2,0,18,0
"13767.58cfa83ce4b0c9d6adf730d6",8,287,4,2,0,0,39,0,73,0,2,2,89,1,1,1,0,6,0,13,0
"13767.58cfa830e4b0c9d6adf6c0f5",27,153,3,0,0,0,506,0,54,0,3,1,92,4,0,0,3,1,0,14,0
"13767.58cfa830e4b0c9d6adf6c0dc",2,12,0,0,0,0,50,0,31,0,0,0,7,0,0,0,1,0,0,1,0
"13767.58cfa831e4b0c9d6adf6caae",0,7,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6bf5a",67,9035,20,1,6,0,295,6,464,0,8,1,171,10,1,7,11,1,0,1,1
"13767.58cfa83ce4b0c9d6adf731e2",56,349,20,4,0,0,745,2,1086,0,8,2,197,20,0,7,21,1,0,6,3
"13767.58cfa83ce4b0c9d6adf73043",27,153,3,0,0,0,506,0,54,0,3,1,92,4,0,0,3,1,0,14,0
"13767.58cfa83ce4b0c9d6adf72ddc",67,9035,20,1,6,0,295,6,464,0,8,1,171,10,1,7,11,1,0,1,1
"13767.58cfa832e4b0c9d6adf6d0bc",0,3,0,0,0,0,2,0,1,0,0,0,9,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72fc3",15,130,0,0,0,0,40,0,47,0,16,0,95,1,1,3,3,2,0,4,0
"13767.58cfa830e4b0c9d6adf6c2fc",2,2,0,0,0,0,16,0,3,0,0,0,8,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e10",2,2,0,0,0,0,22,0,2,0,0,0,6,0,0,0,0,0,0,0,0
