"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13722.58cfa830e4b0c9d6adf6bac2",1,0,123724,0,1,0,1,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3742,0,0,1,0,0,62389,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6afc4",0,0,8453,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,0,0,0,0,1,3849,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae48",163,3,7418,0,0,0,4,1,21,3,0,24,777,1,0,12,3,0,7,0,2,1,0,0,0,0,5,0,8,0,0,0,28,0,0,3,0,0,0,59,4,0,5,0,0,9,6,0,0,27,62,0,0,0,0,0,0,0,0,8,54,0,2,12421,0,0,5,6,2,1858,25,1,0,0,0,6,1,0
"13722.58cfa82fe4b0c9d6adf6b6fa",0,0,3775,0,0,0,0,0,2,0,0,1,29,0,0,4,2,0,5,0,0,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29567,0,2,4,0,2,943,0,0,0,0,0,3,2,0
"13722.58cfa82fe4b0c9d6adf6b7de",0,0,16,0,1,0,0,0,1,1,0,1,19,0,0,3,1,0,9,0,0,1,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,14176,0,2,3,0,0,6,0,0,0,0,0,6,0,0
"13722.58cfa82fe4b0c9d6adf6b7fc",6,0,2819,0,0,0,0,0,2,0,0,8,66,0,0,3,1,0,6,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,1,13530,0,0,4,0,0,669,3,0,0,1,0,3,1,0
"13722.58cfa82fe4b0c9d6adf6b7f7",23,0,8411,0,0,0,1,0,2,1,0,13,290,0,0,7,2,0,7,0,0,1,1,0,0,3,4,0,1,0,0,2,8,0,0,1,0,0,0,24,0,0,4,1,0,2,4,0,0,6,13,0,0,0,0,0,0,0,0,3,30,0,0,30069,0,1,5,3,0,2054,18,0,0,0,0,6,0,0
"13722.58cfa82fe4b0c9d6adf6b800",39,7,20993,0,0,2,6,0,13,2,0,28,609,0,1,6,2,1,12,1,1,1,0,0,0,0,5,1,6,2,0,1,28,1,0,2,1,0,0,50,8,0,4,1,0,6,5,0,0,8,52,0,0,0,0,0,0,0,2,0,54,0,4,9261,0,1,0,3,1,5283,25,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b97c",42,1,55,0,0,0,0,0,8,0,0,11,194,0,1,4,2,0,1,0,1,1,0,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,30,0,0,2,0,0,3,0,0,0,3,2,0,0,0,0,1,0,0,1,0,22,2,0,21534,0,0,0,1,0,71,9,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b756",0,0,5,0,0,0,1,0,1,0,0,2,11,0,0,6,2,0,7,0,0,1,0,0,0,2,9,0,1,0,0,3,1,0,0,1,0,0,0,2,0,0,5,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38253,0,0,1,0,0,0,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b9e2",110,4,342,0,0,4,0,2,19,6,0,51,635,0,1,7,0,0,7,0,6,0,1,0,0,1,0,2,5,0,0,0,14,0,0,2,2,0,0,104,2,0,1,0,0,7,0,0,0,17,30,0,0,0,0,0,0,0,0,0,52,0,7,15066,0,1,11,7,3,340,26,0,0,1,0,4,1,1
"13722.58cfa82fe4b0c9d6adf6b99a",132,7,1016,0,0,2,1,0,28,6,0,98,1287,0,1,1,2,0,3,0,3,0,0,0,0,0,2,0,17,0,0,0,6,0,0,0,5,0,0,143,1,0,4,3,0,18,2,0,0,16,14,0,0,0,0,0,0,0,2,0,133,1,11,19382,0,1,18,8,1,584,40,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b5f0",0,0,65,0,0,0,1,0,0,0,0,1,8,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11226,0,1,4,0,0,24,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae5c",7,0,63108,0,0,1,2,0,3,0,0,10,97,0,0,10,2,0,7,0,0,1,0,0,0,1,2,0,1,0,0,0,28,0,0,1,0,0,2,9,6,1,5,0,0,4,7,0,0,0,99,0,0,0,0,0,0,0,0,1,6,0,0,3368,1,0,3,0,10,22423,3,0,0,0,0,5,1,0
"13722.58cfa82fe4b0c9d6adf6b5e6",1,0,54,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13140,0,0,1,0,0,20,0,0,0,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b038",6,0,23686,0,0,1,0,0,5,2,0,4,77,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,0,2,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,8,0,0,13725,0,0,2,0,0,6996,2,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b6a2",0,0,1,0,0,0,1,0,17,0,0,0,56,0,0,4,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,20401,0,0,2,0,0,1,0,1,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b6be",0,0,11,0,0,0,1,0,3,0,0,4,16,0,0,0,1,0,6,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16565,0,2,1,0,0,8,0,0,0,0,0,2,0,0
"13722.58cfa82ee4b0c9d6adf6b014",4,0,25911,0,0,0,0,0,1,0,0,4,93,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,3595,0,2,1,0,1,7635,2,0,0,0,0,2,1,0
"13722.58cfa82fe4b0c9d6adf6b6dc",0,0,59,0,0,0,2,0,0,0,0,2,9,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13137,0,0,2,0,0,20,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b6d2",0,0,0,0,0,0,0,0,5,1,0,2,63,0,1,10,6,0,22,0,0,4,0,0,0,0,4,0,4,1,0,0,0,0,0,1,0,0,0,10,1,1,5,4,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13945,1,5,0,0,0,8,1,0,0,0,0,6,0,1
"13722.58cfa82fe4b0c9d6adf6b6e4",0,0,134,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13411,0,0,3,0,0,45,1,0,0,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b728",0,0,236,0,1,0,1,0,0,1,0,2,13,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10081,0,1,3,0,0,61,0,0,0,0,0,2,0,0
"13722.58cfa82fe4b0c9d6adf6b70a",2,0,65,0,0,0,1,0,0,2,0,0,16,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14387,0,1,1,0,0,33,1,0,0,0,0,2,2,0
"13722.58cfa82fe4b0c9d6adf6b780",0,0,129,0,0,0,1,0,0,0,0,2,11,0,0,2,0,0,4,0,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17336,0,1,2,0,0,43,0,0,0,0,0,1,2,0
"13722.58cfa82fe4b0c9d6adf6b78c",0,0,1,0,0,0,0,0,1,0,0,1,10,0,0,1,3,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16288,0,0,1,0,1,2,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b7d5",1,0,389,0,0,0,0,0,1,0,0,0,9,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12088,0,0,3,0,0,128,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8a7",0,0,382,0,0,0,1,0,0,2,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,18319,0,1,1,0,0,116,0,0,0,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b8ea",0,0,0,0,0,0,4,0,1,0,0,2,10,0,1,2,0,0,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18278,0,1,3,0,1,1,1,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b82d",8,1,11573,0,0,0,0,0,0,0,0,2,61,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,9,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,34707,0,2,1,0,0,3124,5,0,0,0,0,1,1,1
"13722.58cfa82fe4b0c9d6adf6b762",10,0,524066,0,0,0,5,0,2,0,0,1,34,0,0,6,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,28,0,0,0,0,0,1,10,0,0,4,1,0,3,2,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,1,6812,0,1,4,0,3,244406,2,0,0,0,0,3,0,1
"13722.58cfa82fe4b0c9d6adf6b760",6,0,568190,1,0,0,3,0,22,0,0,3,50,0,0,6,1,0,3,0,0,1,0,1,0,0,4,0,1,0,0,0,27,0,0,0,1,1,2,8,5,0,4,0,0,0,1,0,0,2,61,0,0,0,0,0,0,0,0,0,4,0,0,4800,0,2,3,0,2,269039,0,0,0,0,0,3,0,0
"13722.58cfa82fe4b0c9d6adf6b9a8",0,0,38,0,0,0,0,0,2,1,0,1,13,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15510,0,0,2,0,0,17,0,0,0,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6bada",0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,5,0,0,2,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17924,0,1,2,0,0,1,0,0,0,0,0,1,0,0
"13722.58cfa82fe4b0c9d6adf6b84c",5,0,800009,0,0,0,1,0,2,0,0,3,62,0,0,5,2,0,6,0,0,0,0,0,0,0,1,0,1,0,2,2,13,0,0,3,0,0,0,15,8,1,6,1,0,2,4,0,0,0,70,0,0,0,0,0,0,0,0,0,4,0,0,7086,0,1,2,0,1,380224,1,0,0,0,0,4,0,0
"13722.58cfa82fe4b0c9d6adf6b7ee",19,0,27,0,0,1,0,0,5,2,0,16,140,0,0,7,0,0,6,0,2,0,0,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,0,3,4,0,0,1,2,0,0,0,0,1,0,0,0,0,18,0,1,26907,0,1,8,0,0,59,4,0,0,0,0,2,2,0
"13722.58cfa82fe4b0c9d6adf6b668",0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,4,1,0,4,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,0,4,0,0,3,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20163,0,2,1,0,0,0,1,0,0,0,0,3,2,0
"13722.58cfa82fe4b0c9d6adf6b7fe",16,1,733,0,0,0,2,0,9,1,0,16,390,0,0,6,0,0,3,0,1,1,0,1,0,0,4,0,4,0,2,2,8,1,0,1,1,0,0,26,1,0,4,1,0,6,4,0,0,3,24,0,0,0,0,0,0,0,4,1,26,2,2,18664,1,1,8,1,2,226,20,0,0,0,0,8,0,0
